nodes,x,y,time
269,3,7,2013-10-19T05:32:41.020Z
233,5,6,2013-10-24T00:37:20.000Z
845,9,22,2013-10-24T14:44:33.610Z
1009,21,26,2013-10-28T12:29:46.110Z
423,5,11,2013-11-01T07:30:09.820Z
1008,20,26,2013-11-05T06:51:06.810Z
1008,20,26,2013-11-06T12:42:26.480Z
812,14,21,2013-11-17T15:18:01.590Z
935,23,24,2013-11-20T02:20:04.380Z
1009,21,26,2013-11-21T13:17:15.040Z
1008,20,26,2013-11-21T16:17:52.220Z
238,10,6,2013-11-23T20:50:18.930Z
1009,21,26,2013-11-25T08:54:56.430Z
157,5,4,2013-11-25T19:43:01.120Z
1165,25,30,2013-11-27T19:51:58.210Z
690,6,18,2013-11-30T01:21:58.200Z
1000,12,26,2013-11-30T07:08:32.730Z
201,11,5,2013-11-30T16:38:54.080Z
971,21,25,2013-12-04T04:05:37.790Z
613,5,16,2013-12-05T17:03:02.650Z
1008,20,26,2013-12-06T22:04:58.710Z
1008,20,26,2013-12-11T01:59:55.000Z
1008,20,26,2013-12-12T02:31:28.470Z
156,4,4,2013-12-14T01:41:16.460Z
1008,20,26,2013-12-19T10:46:58.170Z
690,6,18,2013-12-21T07:25:36.260Z
884,10,23,2013-12-26T00:55:29.490Z
922,10,24,2013-12-26T12:20:29.900Z
49,11,1,2013-12-27T21:14:25.640Z
1008,20,26,2013-12-28T20:21:35.900Z
1009,21,26,2013-12-30T00:12:57.800Z
1045,19,27,2014-01-03T05:36:08.620Z
810,12,21,2014-01-05T03:36:40.590Z
4,4,0,2014-01-06T20:05:44.800Z
660,14,17,2014-01-09T11:07:35.690Z
660,14,17,2014-01-09T12:50:18.420Z
660,14,17,2014-01-09T14:03:30.060Z
1009,21,26,2014-01-13T17:47:14.210Z
1114,12,29,2014-01-14T07:45:59.530Z
1001,13,26,2014-01-16T13:46:15.930Z
1008,20,26,2014-01-18T00:25:28.240Z
733,11,19,2014-01-18T03:04:02.730Z
48,10,1,2014-01-19T03:20:06.850Z
1008,20,26,2014-01-19T12:45:02.800Z
235,7,6,2014-01-20T04:36:16.000Z
1008,20,26,2014-01-21T04:23:07.000Z
1008,20,26,2014-01-21T07:58:56.700Z
1071,7,28,2014-01-22T10:52:35.050Z
79,3,2,2014-01-26T05:10:27.220Z
1008,20,26,2014-01-28T20:11:47.840Z
960,10,25,2014-02-03T13:28:48.350Z
1008,20,26,2014-02-05T04:57:11.000Z
1046,20,27,2014-02-07T08:03:58.000Z
971,21,25,2014-02-07T20:37:10.940Z
1278,24,33,2014-02-09T06:02:29.790Z
1388,20,36,2014-02-14T21:14:24.900Z
1042,16,27,2014-02-16T11:26:47.310Z
9,9,0,2014-02-16T16:55:59.810Z
973,23,25,2014-02-17T09:41:36.170Z
1244,28,32,2014-02-19T11:10:12.470Z
1070,6,28,2014-02-20T02:52:25.060Z
1244,28,32,2014-02-20T22:28:09.590Z
1470,26,38,2014-02-21T11:43:26.460Z
425,7,11,2014-02-21T12:42:08.690Z
86,10,2,2014-02-22T15:35:49.530Z
1313,21,34,2014-02-24T10:34:56.900Z
1008,20,26,2014-02-28T07:41:30.000Z
1463,19,38,2014-02-28T12:54:36.960Z
89,13,2,2014-03-05T04:25:43.020Z
428,10,11,2014-03-09T02:10:58.150Z
538,6,14,2014-03-09T20:29:52.590Z
973,23,25,2014-03-10T13:51:05.620Z
922,10,24,2014-03-11T09:25:55.830Z
857,21,22,2014-03-11T13:57:03.020Z
234,6,6,2014-03-14T20:53:53.710Z
1275,21,33,2014-03-14T23:26:36.140Z
882,8,23,2014-03-17T00:41:37.440Z
196,6,5,2014-03-22T15:47:54.400Z
1009,21,26,2014-03-22T20:48:52.000Z
1009,21,26,2014-03-23T06:18:27.680Z
1312,20,34,2014-03-23T14:58:04.090Z
1119,17,29,2014-03-24T20:28:33.150Z
746,24,19,2014-03-24T23:19:28.870Z
235,7,6,2014-03-25T09:56:31.080Z
235,7,6,2014-03-25T10:08:34.150Z
235,7,6,2014-03-25T10:36:00.470Z
235,7,6,2014-03-25T15:11:42.840Z
746,24,19,2014-03-27T10:21:16.590Z
1008,20,26,2014-03-29T04:35:16.600Z
1009,21,26,2014-03-30T08:36:58.770Z
466,10,12,2014-04-14T05:23:43.040Z
963,13,25,2014-04-17T18:12:32.080Z
746,24,19,2014-04-23T15:19:25.890Z
466,10,12,2014-04-29T10:57:41.610Z
1008,20,26,2014-04-30T01:57:41.000Z
466,10,12,2014-04-30T05:43:15.430Z
1008,20,26,2014-04-30T09:46:21.750Z
922,10,24,2014-05-03T15:38:11.020Z
1008,20,26,2014-05-04T11:07:56.000Z
970,20,25,2014-05-11T16:28:57.940Z
42,4,1,2014-05-12T04:15:27.000Z
746,24,19,2014-05-13T18:07:31.080Z
1003,15,26,2014-05-14T19:05:02.010Z
1009,21,26,2014-05-16T20:16:33.760Z
994,6,26,2014-05-25T07:46:13.320Z
746,24,19,2014-05-25T15:25:02.350Z
276,10,7,2014-05-26T00:05:59.000Z
276,10,7,2014-05-29T22:15:10.300Z
1275,21,33,2014-06-01T02:37:35.490Z
276,10,7,2014-06-02T06:37:37.600Z
620,12,16,2014-06-02T12:52:21.910Z
697,13,18,2014-06-04T18:53:49.200Z
1008,20,26,2014-06-06T09:28:40.880Z
1084,20,28,2014-06-07T08:24:06.540Z
1008,20,26,2014-06-10T10:33:27.350Z
971,21,25,2014-06-11T14:22:31.630Z
779,19,20,2014-06-12T06:30:42.470Z
4,4,0,2014-06-13T01:14:38.820Z
307,3,8,2014-06-13T18:10:50.200Z
1084,20,28,2014-06-13T23:32:24.560Z
539,7,14,2014-06-16T06:39:32.260Z
1408,2,37,2014-06-16T13:26:46.720Z
813,15,21,2014-06-21T12:31:28.890Z
746,24,19,2014-06-25T07:27:40.390Z
203,13,5,2014-06-25T21:29:43.980Z
1008,20,26,2014-06-27T09:01:19.000Z
652,6,17,2014-06-27T12:56:38.060Z
971,21,25,2014-06-30T04:08:35.190Z
315,11,8,2014-07-08T07:28:57.060Z
1008,20,26,2014-07-09T01:34:48.320Z
240,12,6,2014-07-09T20:35:22.060Z
1150,10,30,2014-07-11T12:53:25.320Z
1008,20,26,2014-07-12T22:37:11.470Z
1008,20,26,2014-07-14T12:34:39.360Z
86,10,2,2014-07-16T23:19:41.770Z
276,10,7,2014-07-21T16:49:01.430Z
767,7,20,2014-07-22T06:18:51.900Z
1008,20,26,2014-07-24T16:23:50.200Z
1009,21,26,2014-07-26T09:56:00.180Z
1509,27,39,2014-07-27T20:34:31.950Z
1509,27,39,2014-07-28T10:55:36.360Z
6,6,0,2014-07-28T15:26:36.000Z
276,10,7,2014-08-03T03:57:00.100Z
732,10,19,2014-08-03T09:38:06.800Z
79,3,2,2014-08-03T21:02:39.950Z
78,2,2,2014-08-03T22:04:06.000Z
78,2,2,2014-08-03T22:09:35.000Z
41,3,1,2014-08-03T22:30:03.000Z
746,24,19,2014-08-09T00:30:53.650Z
1008,20,26,2014-08-10T02:27:12.900Z
427,9,11,2014-08-12T19:58:00.130Z
1359,29,35,2014-08-14T00:12:55.340Z
1324,32,34,2014-08-16T12:39:03.500Z
389,9,10,2014-08-16T15:08:21.000Z
426,8,11,2014-08-17T16:30:31.210Z
1008,20,26,2014-08-19T06:06:26.760Z
200,10,5,2014-08-21T08:09:55.960Z
155,3,4,2014-08-26T21:31:58.600Z
1358,28,35,2014-09-02T22:21:59.530Z
314,10,8,2014-09-04T18:46:24.050Z
42,4,1,2014-09-09T07:12:39.340Z
1314,22,34,2014-09-11T22:05:03.700Z
1008,20,26,2014-09-16T09:25:44.980Z
731,9,19,2014-09-16T20:12:52.600Z
734,12,19,2014-09-20T03:59:50.660Z
652,6,17,2014-09-20T06:50:01.300Z
1219,3,32,2014-09-21T14:43:56.450Z
1509,27,39,2014-09-24T15:16:10.720Z
971,21,25,2014-10-01T15:37:29.080Z
1009,21,26,2014-10-02T12:09:38.780Z
1508,26,39,2014-10-03T06:48:18.320Z
1008,20,26,2014-10-03T10:11:51.570Z
884,10,23,2014-10-04T03:22:18.320Z
1009,21,26,2014-10-04T03:36:33.210Z
51,13,1,2014-10-05T13:54:45.000Z
922,10,24,2014-10-07T06:05:56.520Z
1035,9,27,2014-10-09T10:33:35.270Z
1035,9,27,2014-10-09T15:20:08.120Z
971,21,25,2014-10-11T21:42:27.770Z
538,6,14,2014-10-11T23:27:09.320Z
1509,27,39,2014-10-14T18:57:45.020Z
846,10,22,2014-10-14T23:57:48.010Z
235,7,6,2014-10-15T01:25:45.960Z
1008,20,26,2014-10-15T15:24:38.620Z
971,21,25,2014-10-18T11:03:53.030Z
812,14,21,2014-10-19T02:20:34.390Z
313,9,8,2014-10-19T06:48:57.670Z
466,10,12,2014-10-20T19:33:21.830Z
465,9,12,2014-10-20T19:46:01.850Z
466,10,12,2014-10-20T20:28:54.860Z
465,9,12,2014-10-20T22:24:55.910Z
1046,20,27,2014-10-21T08:01:03.310Z
465,9,12,2014-10-21T17:23:46.730Z
504,10,13,2014-10-29T14:52:13.420Z
811,13,21,2014-10-31T21:24:30.200Z
1009,21,26,2014-11-03T18:13:29.040Z
1008,20,26,2014-11-07T21:58:56.920Z
1503,21,39,2014-11-09T12:46:26.850Z
80,4,2,2014-11-09T22:01:45.480Z
466,10,12,2014-11-11T01:53:25.310Z
275,9,7,2014-11-11T14:02:43.070Z
1008,20,26,2014-11-14T11:22:06.060Z
969,19,25,2014-11-14T13:30:20.880Z
1283,29,33,2014-11-16T05:06:02.140Z
1009,21,26,2014-11-20T05:40:10.550Z
276,10,7,2014-11-20T22:59:44.220Z
1009,21,26,2014-11-25T20:20:16.320Z
884,10,23,2014-11-26T06:19:37.580Z
157,5,4,2014-11-26T11:18:38.280Z
1194,16,31,2014-11-27T19:43:30.890Z
87,11,2,2014-11-28T04:06:16.400Z
1151,11,30,2014-11-28T04:36:24.670Z
276,10,7,2014-11-29T18:30:08.370Z
971,21,25,2014-11-30T04:49:47.960Z
79,3,2,2014-11-30T22:53:05.510Z
784,24,20,2014-11-30T23:22:00.210Z
240,12,6,2014-12-03T12:59:27.930Z
971,21,25,2014-12-03T20:15:32.010Z
315,11,8,2014-12-07T18:12:21.320Z
1276,22,33,2014-12-09T13:35:43.530Z
235,7,6,2014-12-09T16:49:16.830Z
893,19,23,2014-12-14T01:49:30.580Z
390,10,10,2014-12-21T17:40:40.320Z
922,10,24,2014-12-21T20:06:19.820Z
1009,21,26,2014-12-23T19:08:44.360Z
465,9,12,2014-12-27T19:11:25.170Z
158,6,4,2014-12-31T17:54:57.570Z
276,10,7,2015-01-01T21:25:50.510Z
126,12,3,2015-01-10T03:05:59.200Z
1113,11,29,2015-01-10T06:17:55.370Z
1009,21,26,2015-01-14T18:51:06.200Z
119,5,3,2015-01-16T11:39:23.460Z
465,9,12,2015-01-24T20:39:31.000Z
1008,20,26,2015-01-25T10:15:46.630Z
88,12,2,2015-02-01T23:33:00.050Z
1124,22,29,2015-02-05T04:21:50.900Z
1124,22,29,2015-02-05T05:38:57.800Z
1124,22,29,2015-02-05T07:04:13.000Z
845,9,22,2015-02-05T23:42:21.090Z
1186,8,31,2015-02-06T13:39:37.720Z
970,20,25,2015-02-09T13:55:48.670Z
345,3,9,2015-02-10T02:14:09.000Z
1065,1,28,2015-02-11T16:31:45.320Z
1027,1,27,2015-02-12T22:21:36.210Z
1008,20,26,2015-02-13T04:45:27.570Z
276,10,7,2015-02-13T07:37:04.980Z
160,8,4,2015-02-13T19:38:53.670Z
1008,20,26,2015-02-20T17:54:57.310Z
1009,21,26,2015-02-21T02:14:10.990Z
811,13,21,2015-02-21T22:26:45.600Z
659,13,17,2015-02-22T12:56:24.400Z
845,9,22,2015-02-23T06:51:49.980Z
1008,20,26,2015-02-24T04:29:58.000Z
1124,22,29,2015-02-26T00:10:49.500Z
504,10,13,2015-02-27T19:00:10.680Z
9,9,0,2015-02-28T04:53:11.170Z
1009,21,26,2015-03-02T06:13:45.910Z
1009,21,26,2015-03-10T20:55:44.370Z
1008,20,26,2015-03-14T08:05:57.000Z
1087,23,28,2015-03-16T13:48:40.960Z
118,4,3,2015-03-19T11:52:00.680Z
1008,20,26,2015-03-22T22:27:37.000Z
1065,1,28,2015-03-24T19:19:52.940Z
1008,20,26,2015-03-24T20:52:27.540Z
1009,21,26,2015-03-25T08:04:50.150Z
314,10,8,2015-03-27T21:59:39.270Z
276,10,7,2015-04-06T10:45:41.080Z
971,21,25,2015-04-06T22:20:35.630Z
887,13,23,2015-04-07T14:00:20.320Z
970,20,25,2015-04-11T04:29:02.740Z
1011,23,26,2015-04-15T05:56:58.480Z
1009,21,26,2015-04-27T06:36:47.230Z
1009,21,26,2015-04-27T22:28:00.350Z
234,6,6,2015-04-28T11:19:50.500Z
1223,7,32,2015-04-28T20:06:42.710Z
156,4,4,2015-05-01T07:42:39.520Z
1008,20,26,2015-05-02T09:51:43.340Z
1008,20,26,2015-05-04T02:10:29.070Z
1008,20,26,2015-05-07T11:49:43.270Z
1390,22,36,2015-05-09T14:31:50.920Z
276,10,7,2015-05-12T14:11:08.090Z
895,21,23,2015-05-16T09:00:56.430Z
162,10,4,2015-05-20T22:34:29.690Z
269,3,7,2015-05-22T06:02:37.000Z
845,9,22,2015-05-22T09:45:25.360Z
115,1,3,2015-05-24T02:01:48.070Z
156,4,4,2015-05-25T04:12:23.160Z
238,10,6,2015-05-27T21:13:30.320Z
500,6,13,2015-05-30T06:26:05.000Z
90,14,2,2015-06-02T08:22:38.400Z
1000,12,26,2015-06-06T22:13:22.100Z
1312,20,34,2015-06-07T13:03:52.560Z
277,11,7,2015-06-09T23:37:32.160Z
1008,20,26,2015-06-10T23:46:00.600Z
1008,20,26,2015-06-19T09:07:24.100Z
1008,20,26,2015-06-22T00:25:27.760Z
1074,10,28,2015-06-23T07:16:40.800Z
1074,10,28,2015-06-25T00:13:28.330Z
1008,20,26,2015-07-01T05:55:25.260Z
158,6,4,2015-07-04T11:29:26.010Z
1008,20,26,2015-07-05T08:54:22.470Z
1035,9,27,2015-07-11T00:53:28.960Z
197,7,5,2015-07-11T17:22:36.510Z
80,4,2,2015-07-11T22:55:52.900Z
167,15,4,2015-07-12T09:47:04.310Z
1008,20,26,2015-07-14T23:26:57.360Z
994,6,26,2015-07-17T22:31:10.550Z
653,7,17,2015-07-19T11:16:21.470Z
1008,20,26,2015-07-26T10:13:06.320Z
1008,20,26,2015-07-26T13:09:22.620Z
1113,11,29,2015-07-29T00:10:24.660Z
1113,11,29,2015-07-29T06:54:00.190Z
1008,20,26,2015-08-04T15:55:47.120Z
1352,22,35,2015-08-09T19:36:18.300Z
857,21,22,2015-08-10T16:59:43.010Z
1008,20,26,2015-08-10T19:17:26.970Z
1008,20,26,2015-08-12T20:16:42.500Z
308,4,8,2015-08-18T04:49:07.470Z
385,5,10,2015-08-18T11:43:17.140Z
308,4,8,2015-08-19T07:50:27.520Z
813,15,21,2015-08-21T14:16:22.200Z
922,10,24,2015-08-22T10:00:19.000Z
746,24,19,2015-08-24T02:15:50.620Z
1008,20,26,2015-08-24T07:04:46.460Z
279,13,7,2015-08-24T22:16:36.780Z
1008,20,26,2015-08-30T15:13:11.790Z
747,25,19,2015-08-31T17:42:19.580Z
1008,20,26,2015-09-01T11:32:27.140Z
240,12,6,2015-09-04T16:50:07.470Z
735,13,19,2015-09-05T23:14:53.500Z
1150,10,30,2015-09-07T05:51:17.420Z
1008,20,26,2015-09-07T15:55:45.700Z
1008,20,26,2015-09-07T17:35:31.490Z
1072,8,28,2015-09-14T15:38:23.430Z
774,14,20,2015-09-18T04:35:09.680Z
930,18,24,2015-09-19T20:45:45.960Z
1008,20,26,2015-09-20T14:29:21.790Z
969,19,25,2015-09-23T18:47:23.230Z
118,4,3,2015-09-28T08:15:57.740Z
124,10,3,2015-10-03T05:22:52.330Z
81,5,2,2015-10-04T15:56:40.730Z
1008,20,26,2015-10-07T14:35:47.480Z
196,6,5,2015-10-09T11:47:02.230Z
1037,11,27,2015-10-12T04:35:40.770Z
1084,20,28,2015-10-14T07:47:18.980Z
198,8,5,2015-10-15T10:07:28.140Z
1008,20,26,2015-10-17T05:53:45.000Z
1008,20,26,2015-10-29T00:34:23.010Z
1008,20,26,2015-10-29T22:40:25.090Z
1030,4,27,2015-10-31T18:14:47.670Z
1008,20,26,2015-11-02T14:31:15.970Z
232,4,6,2015-11-03T16:55:07.020Z
346,4,9,2015-11-05T04:13:54.910Z
1126,24,29,2015-11-07T06:58:30.300Z
1164,24,30,2015-11-07T07:31:10.580Z
1126,24,29,2015-11-07T07:37:44.850Z
1126,24,29,2015-11-07T08:44:13.460Z
1164,24,30,2015-11-07T15:53:45.750Z
1126,24,29,2015-11-07T17:37:47.990Z
1164,24,30,2015-11-07T23:43:44.890Z
1164,24,30,2015-11-07T23:50:28.300Z
1164,24,30,2015-11-08T15:16:45.010Z
1164,24,30,2015-11-08T19:43:33.820Z
1164,24,30,2015-11-09T13:34:13.310Z
1126,24,29,2015-11-09T15:51:57.620Z
1164,24,30,2015-11-09T17:48:44.440Z
1126,24,29,2015-11-09T18:57:54.250Z
1164,24,30,2015-11-10T16:35:48.550Z
1164,24,30,2015-11-14T11:24:32.200Z
1164,24,30,2015-11-14T12:20:22.860Z
1164,24,30,2015-11-14T14:03:53.700Z
461,5,12,2015-11-15T15:54:04.760Z
1113,11,29,2015-11-16T13:11:55.110Z
235,7,6,2015-11-17T06:16:26.680Z
1126,24,29,2015-11-20T18:00:04.410Z
1164,24,30,2015-11-20T23:05:54.150Z
1164,24,30,2015-11-22T20:38:31.430Z
1164,24,30,2015-11-23T20:15:41.560Z
747,25,19,2015-11-28T10:59:11.390Z
784,24,20,2015-11-28T11:00:19.860Z
970,20,25,2015-11-28T17:45:03.440Z
1008,20,26,2015-11-30T21:51:48.400Z
164,12,4,2015-12-02T03:45:22.180Z
166,14,4,2015-12-03T15:32:02.220Z
1164,24,30,2015-12-09T09:49:02.570Z
1008,20,26,2015-12-09T18:10:22.120Z
884,10,23,2015-12-12T01:33:18.550Z
271,5,7,2015-12-13T21:45:50.930Z
159,7,4,2015-12-19T12:07:45.600Z
1028,2,27,2015-12-22T01:22:09.650Z
500,6,13,2015-12-23T17:19:53.500Z
80,4,2,2015-12-28T15:46:36.000Z
1000,12,26,2015-12-29T02:54:06.000Z
1008,20,26,2016-01-01T05:28:57.000Z
464,8,12,2016-01-01T17:15:42.870Z
234,6,6,2016-01-02T15:02:11.810Z
1241,25,32,2016-01-04T14:59:11.690Z
1008,20,26,2016-01-04T21:05:55.280Z
660,14,17,2016-01-06T01:28:21.830Z
916,4,24,2016-01-07T09:42:36.470Z
858,22,22,2016-01-08T14:55:19.370Z
925,13,24,2016-01-10T10:33:51.930Z
1222,6,32,2016-01-13T23:21:42.000Z
1001,13,26,2016-01-14T17:35:13.800Z
807,9,21,2016-01-22T02:41:15.230Z
1008,20,26,2016-01-24T09:28:53.530Z
577,7,15,2016-01-25T22:34:47.130Z
79,3,2,2016-01-29T01:17:12.860Z
1008,20,26,2016-02-02T01:14:53.850Z
1033,7,27,2016-02-02T15:27:48.310Z
276,10,7,2016-02-04T06:19:15.390Z
1008,20,26,2016-02-06T12:05:31.140Z
1008,20,26,2016-02-10T23:41:42.030Z
1008,20,26,2016-02-11T07:14:37.000Z
1464,20,38,2016-02-14T16:37:14.750Z
1204,26,31,2016-02-15T13:14:25.150Z
743,21,19,2016-02-17T14:49:55.540Z
1008,20,26,2016-02-17T15:27:41.650Z
3,3,0,2016-02-26T13:09:57.150Z
1009,21,26,2016-02-28T05:28:13.270Z
971,21,25,2016-02-28T14:29:50.620Z
1028,2,27,2016-03-03T09:47:34.870Z
308,4,8,2016-03-04T11:25:47.490Z
270,4,7,2016-03-06T00:54:41.400Z
1008,20,26,2016-03-06T04:59:16.100Z
1008,20,26,2016-03-09T05:23:56.300Z
1008,20,26,2016-03-09T06:27:17.070Z
739,17,19,2016-03-13T13:17:49.310Z
1035,9,27,2016-03-13T20:43:15.600Z
1008,20,26,2016-03-17T02:20:24.970Z
891,17,23,2016-03-17T08:46:03.160Z
119,5,3,2016-03-22T04:52:50.680Z
1008,20,26,2016-03-23T04:38:01.890Z
1008,20,26,2016-03-24T21:27:00.730Z
690,6,18,2016-03-30T22:15:02.090Z
1008,20,26,2016-04-01T14:02:44.530Z
1080,16,28,2016-04-03T20:34:48.730Z
1164,24,30,2016-04-07T23:55:03.690Z
1038,12,27,2016-04-08T09:11:45.090Z
1008,20,26,2016-04-08T10:47:27.080Z
47,9,1,2016-04-09T07:15:13.030Z
200,10,5,2016-04-09T11:26:47.950Z
1001,13,26,2016-04-11T09:29:11.300Z
1000,12,26,2016-04-11T09:29:28.390Z
1008,20,26,2016-04-11T19:33:10.800Z
275,9,7,2016-04-13T17:21:07.950Z
238,10,6,2016-04-14T23:24:01.210Z
275,9,7,2016-04-15T05:15:49.500Z
423,5,11,2016-04-16T23:47:42.280Z
423,5,11,2016-04-16T23:58:36.980Z
385,5,10,2016-04-17T00:12:00.470Z
422,4,11,2016-04-17T00:16:00.140Z
384,4,10,2016-04-17T00:29:31.380Z
422,4,11,2016-04-17T00:59:04.930Z
384,4,10,2016-04-17T01:09:17.070Z
384,4,10,2016-04-17T01:19:02.480Z
384,4,10,2016-04-17T02:18:01.040Z
422,4,11,2016-04-17T03:05:33.860Z
384,4,10,2016-04-17T04:02:08.760Z
384,4,10,2016-04-17T04:25:35.080Z
422,4,11,2016-04-17T05:42:50.980Z
384,4,10,2016-04-17T07:14:00.760Z
384,4,10,2016-04-17T07:22:25.240Z
383,3,10,2016-04-17T08:52:27.050Z
383,3,10,2016-04-17T09:23:41.020Z
1182,4,31,2016-04-17T19:00:33.500Z
461,5,12,2016-04-17T20:24:00.890Z
308,4,8,2016-04-17T21:35:17.220Z
423,5,11,2016-04-18T00:38:54.320Z
461,5,12,2016-04-18T09:13:36.700Z
276,10,7,2016-04-18T09:57:32.200Z
385,5,10,2016-04-18T10:29:17.470Z
384,4,10,2016-04-18T13:25:44.480Z
384,4,10,2016-04-18T13:35:10.600Z
384,4,10,2016-04-18T17:07:33.590Z
307,3,8,2016-04-18T18:38:10.770Z
307,3,8,2016-04-18T19:12:38.050Z
383,3,10,2016-04-18T20:00:45.620Z
383,3,10,2016-04-18T21:15:52.790Z
383,3,10,2016-04-19T02:03:14.700Z
421,3,11,2016-04-19T05:15:02.530Z
422,4,11,2016-04-19T13:07:30.420Z
307,3,8,2016-04-19T17:12:53.560Z
461,5,12,2016-04-19T21:54:21.390Z
461,5,12,2016-04-19T22:22:25.480Z
461,5,12,2016-04-20T01:48:11.280Z
461,5,12,2016-04-20T01:49:16.940Z
461,5,12,2016-04-20T01:50:38.990Z
1009,21,26,2016-04-20T05:35:25.010Z
460,4,12,2016-04-20T08:25:07.450Z
460,4,12,2016-04-20T08:33:47.330Z
461,5,12,2016-04-20T08:35:10.620Z
461,5,12,2016-04-20T08:56:51.020Z
461,5,12,2016-04-20T09:13:17.220Z
423,5,11,2016-04-20T09:35:40.910Z
384,4,10,2016-04-20T11:23:22.930Z
461,5,12,2016-04-20T12:13:14.880Z
460,4,12,2016-04-20T16:20:36.680Z
384,4,10,2016-04-20T16:30:53.500Z
461,5,12,2016-04-20T21:30:04.050Z
383,3,10,2016-04-20T22:31:29.840Z
384,4,10,2016-04-21T12:31:16.270Z
384,4,10,2016-04-21T13:53:41.430Z
384,4,10,2016-04-22T03:03:41.720Z
384,4,10,2016-04-22T03:20:13.380Z
346,4,9,2016-04-22T04:25:33.950Z
384,4,10,2016-04-22T04:31:34.170Z
384,4,10,2016-04-22T05:37:39.420Z
384,4,10,2016-04-22T08:52:20.040Z
383,3,10,2016-04-22T10:39:55.420Z
195,5,5,2016-04-22T13:26:20.470Z
422,4,11,2016-04-22T13:36:07.880Z
345,3,9,2016-04-22T15:36:27.920Z
383,3,10,2016-04-22T15:39:05.180Z
461,5,12,2016-04-22T16:27:04.880Z
269,3,7,2016-04-22T22:05:24.110Z
460,4,12,2016-04-23T01:24:33.900Z
460,4,12,2016-04-23T04:06:33.360Z
462,6,12,2016-04-24T07:22:00.310Z
383,3,10,2016-04-24T14:36:21.200Z
10,10,0,2016-04-24T19:33:16.220Z
385,5,10,2016-04-25T07:06:22.720Z
307,3,8,2016-04-25T21:15:53.140Z
969,19,25,2016-04-26T01:50:15.110Z
1164,24,30,2016-04-26T02:23:28.520Z
422,4,11,2016-04-26T15:50:35.360Z
383,3,10,2016-04-26T21:58:34.720Z
345,3,9,2016-04-27T00:08:13.050Z
422,4,11,2016-04-27T00:39:07.000Z
307,3,8,2016-04-27T23:02:13.530Z
307,3,8,2016-04-28T10:33:46.570Z
355,13,9,2016-04-29T00:56:54.920Z
269,3,7,2016-04-29T01:50:46.960Z
461,5,12,2016-04-30T01:44:40.870Z
971,21,25,2016-04-30T16:11:46.330Z
383,3,10,2016-04-30T22:32:06.350Z
423,5,11,2016-05-03T03:44:59.330Z
269,3,7,2016-05-04T16:38:19.850Z
307,3,8,2016-05-04T22:28:55.030Z
422,4,11,2016-05-05T16:06:41.580Z
383,3,10,2016-05-06T08:37:44.660Z
1046,20,27,2016-05-06T13:56:40.820Z
1009,21,26,2016-05-11T14:46:09.380Z
423,5,11,2016-05-11T23:04:47.600Z
1008,20,26,2016-05-13T13:25:24.320Z
460,4,12,2016-05-15T09:51:40.970Z
1008,20,26,2016-05-15T13:35:32.310Z
461,5,12,2016-05-18T07:57:02.650Z
461,5,12,2016-05-18T08:06:17.680Z
462,6,12,2016-05-18T16:46:43.860Z
461,5,12,2016-05-19T07:05:50.620Z
1008,20,26,2016-05-20T17:27:30.610Z
1008,20,26,2016-05-22T13:57:56.860Z
160,8,4,2016-05-24T16:35:21.450Z
461,5,12,2016-05-24T21:03:17.620Z
1008,20,26,2016-05-30T23:43:26.640Z
1008,20,26,2016-05-31T06:30:21.980Z
461,5,12,2016-05-31T15:48:11.960Z
422,4,11,2016-06-01T10:05:18.800Z
422,4,11,2016-06-01T15:00:54.530Z
201,11,5,2016-06-03T13:45:17.590Z
1008,20,26,2016-06-06T07:24:07.130Z
461,5,12,2016-06-06T16:45:10.030Z
1165,25,30,2016-06-06T18:06:54.130Z
50,12,1,2016-06-08T20:18:27.600Z
1008,20,26,2016-06-12T07:00:36.660Z
884,10,23,2016-06-15T02:54:36.270Z
309,5,8,2016-06-20T11:59:53.470Z
309,5,8,2016-06-20T23:24:36.560Z
422,4,11,2016-06-22T15:40:27.290Z
1009,21,26,2016-06-23T05:35:36.950Z
1008,20,26,2016-06-23T22:28:55.450Z
462,6,12,2016-06-24T09:38:06.410Z
276,10,7,2016-06-26T05:28:15.840Z
120,6,3,2016-06-27T04:15:45.930Z
1008,20,26,2016-06-28T03:29:09.800Z
3,3,0,2016-07-02T06:35:01.810Z
1008,20,26,2016-07-04T02:08:28.920Z
423,5,11,2016-07-06T03:14:52.520Z
500,6,13,2016-07-06T06:15:28.050Z
500,6,13,2016-07-06T06:19:48.350Z
500,6,13,2016-07-07T10:48:40.720Z
383,3,10,2016-07-08T04:28:43.320Z
383,3,10,2016-07-08T07:03:50.180Z
239,11,6,2016-07-08T17:19:15.580Z
968,18,25,2016-07-09T12:55:51.000Z
385,5,10,2016-07-10T06:44:41.830Z
734,12,19,2016-07-11T00:50:38.580Z
462,6,12,2016-07-11T02:01:09.950Z
462,6,12,2016-07-11T02:11:04.800Z
462,6,12,2016-07-11T07:40:30.030Z
855,19,22,2016-07-13T02:15:43.930Z
1008,20,26,2016-07-13T10:33:24.280Z
499,5,13,2016-07-14T16:37:42.620Z
1204,26,31,2016-07-15T06:42:05.180Z
345,3,9,2016-07-15T07:32:32.300Z
501,7,13,2016-07-18T12:00:25.650Z
346,4,9,2016-07-20T01:20:23.640Z
