0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429
1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390
1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428
1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390
390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390
883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428
78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428
924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008
390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652
389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653
389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919
350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652
390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652
390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314
1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010
1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196
1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882
1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881
429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123
390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811
428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50
390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971
390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13
428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008
428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001
1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002
652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008
653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388
919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125
652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423
652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277
314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009
1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008
196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312
882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160
881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277
123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008
811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012
50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241
971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196
13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008
1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008
1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11
1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004
1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008
388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008
125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008
423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074
277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121
1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042
1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999
312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576
1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358
277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008
1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200
1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008
241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276
196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13
1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288
1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771
11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276
1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085
1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326
1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009
1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081
1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066
1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028
1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028
999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028
576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028
1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028
1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238
200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774
1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358
276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358
13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162
1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351
771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846
276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275
1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008
1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429
1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008
1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009
1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275
1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001
1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039
1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195
1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009
1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276
238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126
774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008
1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576
1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241
162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971
351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236
846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008
1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883
1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79
429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198
1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693
1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732
1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846
1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811
1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41
195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008
1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813
276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275
126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697
1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736
576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237
241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237
971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040
236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001
1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001
883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000
79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001
198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000
693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277
732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008
846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461
811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037
41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001
1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82
813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931
275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615
697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198
736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852
237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317
237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274
1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276
1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231
1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009
1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164
1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738
1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276
277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849
1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425
461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008
1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276
1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538
82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576
931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932
615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009
198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772
852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12
317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001
1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349
276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275
231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001
1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011
164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239
738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008
276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008
849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189
425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008
1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001
276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117
538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923
576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009
932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346
1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384
772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312
12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384
1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237
349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008
275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654
1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000
1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692
239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850
1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198
1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383
1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008
1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971
1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029
117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244
923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075
1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346
346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189
384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189
312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046
384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197
237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81
1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544
654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009
1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971
692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838
850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314
198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41
383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167
1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615
971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008
1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768
1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922
1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009
346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773
1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050
1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971
1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008
1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14
81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009
544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276
1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971
971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971
838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807
314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118
41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123
167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001
615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009
1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008
768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001
922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271
1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614
773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276
1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259
971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008
1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276
14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008
1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008
276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118
971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160
971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654
807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584
118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358
123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772
1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008
1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126
1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961
1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233
271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659
614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008
276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810
1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922
1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008
276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960
1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961
1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008
118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509
1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960
654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614
584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120
1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008
772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008
1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731
1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615
