0,1,2,3,4,5,6,7,8,9,10,11,12,13
971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539
233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008
615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008
1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577
971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577
1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577
1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577
971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577
277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576
692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932
1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40
652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237
878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040
539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077
1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009
1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009
577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190
577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926
577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324
577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425
577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960
576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086
932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971
40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009
1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358
1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736
1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44
1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653
1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008
1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042
926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971
1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234
425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314
960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691
1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275
971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008
1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008
1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693
736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237
44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576
653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074
1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691
1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730
971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730
234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730
314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113
691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074
275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008
1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074
1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233
693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233
237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008
576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652
1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615
691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276
730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008
730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008
730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199
1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654
1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652
1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001
1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652
233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773
233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501
1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615
652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009
615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774
276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616
1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081
1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741
199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741
654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779
652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971
1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615
652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008
773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009
501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891
615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971
1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008
774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009
616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574
1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349
741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691
741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574
779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998
971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113
615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048
1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971
1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008
891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284
971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
654,614,653,691,652,652,1008,577,653,731,691,652,690,652
614,653,691,652,652,1008,577,653,731,691,652,690,652,577
653,691,652,652,1008,577,653,731,691,652,690,652,577,731
691,652,652,1008,577,653,731,691,652,690,652,577,731,654
652,652,1008,577,653,731,691,652,690,652,577,731,654,576
652,1008,577,653,731,691,652,690,652,577,731,654,576,578
1008,577,653,731,691,652,690,652,577,731,654,576,578,615
577,653,731,691,652,690,652,577,731,654,576,578,615,614
653,731,691,652,690,652,577,731,654,576,578,615,614,693
731,691,652,690,652,577,731,654,576,578,615,614,693,614
691,652,690,652,577,731,654,576,578,615,614,693,614,730
652,690,652,577,731,654,576,578,615,614,693,614,730,694
690,652,577,731,654,576,578,615,614,693,614,730,694,615
652,577,731,654,576,578,615,614,693,614,730,694,615,653
577,731,654,576,578,615,614,693,614,730,694,615,653,652
731,654,576,578,615,614,693,614,730,694,615,653,652,615
654,576,578,615,614,693,614,730,694,615,653,652,615,652
576,578,615,614,693,614,730,694,615,653,652,615,652,616
578,615,614,693,614,730,694,615,653,652,615,652,616,197
615,614,693,614,730,694,615,653,652,615,652,616,197,614
614,693,614,730,694,615,653,652,615,652,616,197,614,693
693,614,730,694,615,653,652,615,652,616,197,614,693,615
614,730,694,615,653,652,615,652,616,197,614,693,615,614
730,694,615,653,652,615,652,616,197,614,693,615,614,612
694,615,653,652,615,652,616,197,614,693,615,614,612,652
615,653,652,615,652,616,197,614,693,615,614,612,652,613
653,652,615,652,616,197,614,693,615,614,612,652,613,653
652,615,652,616,197,614,693,615,614,612,652,613,653,692
615,652,616,197,614,693,615,614,612,652,613,653,692,615
652,616,197,614,693,615,614,612,652,613,653,692,615,654
616,197,614,693,615,614,612,652,613,653,692,615,654,652
197,614,693,615,614,612,652,613,653,692,615,654,652,653
614,693,615,614,612,652,613,653,692,615,654,652,653,652
693,615,614,612,652,613,653,692,615,654,652,653,652,653
615,614,612,652,613,653,692,615,654,652,653,652,653,615
614,612,652,613,653,692,615,654,652,653,652,653,615,653
612,652,613,653,692,615,654,652,653,652,653,615,653,652
652,613,653,692,615,654,652,653,652,653,615,653,652,654
613,653,692,615,654,652,653,652,653,615,653,652,654,653
653,692,615,654,652,653,652,653,615,653,652,654,653,576
692,615,654,652,653,652,653,615,653,652,654,653,576,690
615,654,652,653,652,653,615,653,652,654,653,576,690,692
654,652,653,652,653,615,653,652,654,653,576,690,692,692
652,653,652,653,615,653,652,654,653,576,690,692,692,614
653,652,653,615,653,652,654,653,576,690,692,692,614,652
652,653,615,653,652,654,653,576,690,692,692,614,652,615
653,615,653,652,654,653,576,690,692,692,614,652,615,691
615,653,652,654,653,576,690,692,692,614,652,615,691,615
653,652,654,653,576,690,692,692,614,652,615,691,615,615
652,654,653,576,690,692,692,614,652,615,691,615,615,614
654,653,576,690,692,692,614,652,615,691,615,615,614,576
653,576,690,692,692,614,652,615,691,615,615,614,576,615
576,690,692,692,614,652,615,691,615,615,614,576,615,615
690,692,692,614,652,615,691,615,615,614,576,615,615,576
692,692,614,652,615,691,615,615,614,576,615,615,576,614
692,614,652,615,691,615,615,614,576,615,615,576,614,652
614,652,615,691,615,615,614,576,615,615,576,614,652,691
652,615,691,615,615,614,576,615,615,576,614,652,691,537
615,691,615,615,614,576,615,615,576,614,652,691,537,615
691,615,615,614,576,615,615,576,614,652,691,537,615,577
615,615,614,576,615,615,576,614,652,691,537,615,577,577
615,614,576,615,615,576,614,652,691,537,615,577,577,878
614,576,615,615,576,614,652,691,537,615,577,577,878,690
576,615,615,576,614,652,691,537,615,577,577,878,690,614
615,615,576,614,652,691,537,615,577,577,878,690,614,692
615,576,614,652,691,537,615,577,577,878,690,614,692,576
576,614,652,691,537,615,577,577,878,690,614,692,576,615
614,652,691,537,615,577,577,878,690,614,692,576,615,576
652,691,537,615,577,577,878,690,614,692,576,615,576,731
691,537,615,577,577,878,690,614,692,576,615,576,731,654
537,615,577,577,878,690,614,692,576,615,576,731,654,538
615,577,577,878,690,614,692,576,615,576,731,654,538,614
577,577,878,690,614,692,576,615,576,731,654,538,614,616
577,878,690,614,692,576,615,576,731,654,538,614,616,654
878,690,614,692,576,615,576,731,654,538,614,616,654,577
690,614,692,576,615,576,731,654,538,614,616,654,577,576
614,692,576,615,576,731,654,538,614,616,654,577,576,538
692,576,615,576,731,654,538,614,616,654,577,576,538,198
576,615,576,731,654,538,614,616,654,577,576,538,198,117
615,576,731,654,538,614,616,654,577,576,538,198,117,1008
576,731,654,538,614,616,654,577,576,538,198,117,1008,811
731,654,538,614,616,654,577,576,538,198,117,1008,811,815
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008
461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508
1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508
970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930
812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736
82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277
1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359
1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008
1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112
933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88
276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008
276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460
960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423
1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461
1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008
1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461
930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992
736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499
277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347
1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008
1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008
1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008
88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971
1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008
460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933
423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314
461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009
1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622
461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008
992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075
499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960
1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035
1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241
1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195
1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854
971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276
1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971
933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3
314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40
1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427
622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237
1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276
1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279
960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009
1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008
241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934
195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008
854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038
276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269
971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237
3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008
40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009
1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619
237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236
276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010
279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037
1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008
1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314
934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579
1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188
1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008
269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008
237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186
1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154
