0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347
1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008
1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008
1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008
276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971
850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008
461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933
1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314
970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009
812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622
82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008
1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075
1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960
1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035
933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241
276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195
276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854
960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276
1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971
1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3
1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40
930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427
736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237
277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276
1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279
1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009
1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008
88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934
1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008
460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038
423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269
461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237
1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008
461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009
992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619
499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236
1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010
1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037
1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008
1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314
971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579
1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188
933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008
314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008
1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186
622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154
1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008
1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653
960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3
1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351
241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087
195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009
854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919
276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125
971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653
3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427
40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230
1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009
237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391
276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275
279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971
1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263
1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125
934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691
1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425
1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971
269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008
237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10
1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008
1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156
619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156
236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009
1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884
1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768
1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276
314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971
579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972
1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009
1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704
1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922
1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008
154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008
1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367
653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236
3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244
351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009
1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803
1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276
919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276
125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035
653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035
1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965
230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009
1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887
1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656
275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008
971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009
1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41
