0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009
1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429
1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850
307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009
307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276
1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009
991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84
1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39
1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9
1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772
1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970
79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081
423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620
1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008
970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035
196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86
691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538
1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008
971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465
1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008
429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008
850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008
1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008
276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993
1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89
84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159
39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4
9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041
772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464
970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960
1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008
620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426
1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425
1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425
86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009
538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008
1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008
465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009
1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275
1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008
1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507
1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951
993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163
89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027
159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961
4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811
1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048
1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035
960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278
1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048
1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971
1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653
1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422
1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41
1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429
1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008
1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008
275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035
1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166
1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008
951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008
1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277
1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461
961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888
811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962
1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049
1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009
278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008
1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195
971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008
653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998
422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275
41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845
429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615
1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118
1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879
1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008
166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971
1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779
1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008
277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086
461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008
888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235
962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614
1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614
1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008
1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165
195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652
1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128
998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970
275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275
845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008
615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653
118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275
879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623
1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997
971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234
779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275
1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001
1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008
1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008
1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730
614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008
614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199
1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160
1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691
652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198
1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009
970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031
275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883
1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008
653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009
275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702
623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314
997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422
234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008
275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971
1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008
1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735
1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008
730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009
1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10
199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692
160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235
691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960
198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315
1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892
1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652
883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731
1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205
1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035
702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771
314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652
422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009
1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962
971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123
1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970
735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008
1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614
1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009
10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203
692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276
235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971
960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237
315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921
892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615
652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274
731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971
1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614
1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009
771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008
652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651
1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124
962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653
123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275
970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201
1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971
614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277
1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008
1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008
276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008
971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001
237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001
921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039
615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001
274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000
971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001
614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000
1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000
1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001
651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001
1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001
653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000
275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120
201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119
971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933
277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79
1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615
1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691
1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921
1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735
1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849
1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079
1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203
1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581
1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919
1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651
1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156
1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197
1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971
1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12
1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502
1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008
1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79
933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971
79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045
615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159
691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009
921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546
735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811
849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037
1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734
203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312
581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231
919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231
651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653
156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277
197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001
971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001
12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50
502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001
1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126
79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009
971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008
1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40
159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276
1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009
546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971
811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233
1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615
734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001
312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971
231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009
231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001
653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971
277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277
1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692
1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008
50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652
1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878
126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539
