0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616
653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197
731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614
691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693
652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615
690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614
652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612
577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652
731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613
654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653
576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692
578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615
615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654
614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652
693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653
614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652
730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653
694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615
615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653
653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652
652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654
615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653
652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576
616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690
197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692
614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692
693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614
615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652
614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615
612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691
652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615
613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615
653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614
692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576
615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615
654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615
652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576
653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614
652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652
653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691
615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537
653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615
652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577
654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577
653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878
576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690
690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614
692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692
692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576
614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615
652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576
615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731
691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654
615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538
615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614
614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616
576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654
615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577
615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576
576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538
614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198
652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117
691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008
537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811
615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815
577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277
1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359
1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008
1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112
276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88
850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008
461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460
1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423
970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461
812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008
82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461
1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992
1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499
1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347
933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008
276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008
276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008
960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971
1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008
