0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008
850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008
461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008
1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971
970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008
812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933
82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314
1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009
1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622
1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008
933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075
276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960
276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035
960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241
1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195
1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854
1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276
930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971
736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3
277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40
1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427
1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237
1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276
88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279
1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009
460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008
423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934
461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008
1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038
461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269
992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237
499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008
1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009
1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619
1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236
1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010
971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037
1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008
933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314
314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579
1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188
622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008
1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008
1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186
960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154
1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008
241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653
195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3
854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351
276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087
971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009
3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919
40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125
1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653
237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427
276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230
279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009
1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391
1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275
934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971
1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263
1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125
269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691
237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425
1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971
1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008
619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10
236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008
1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156
1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156
1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009
314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884
579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768
1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276
1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971
1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972
1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009
154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704
1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922
653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008
3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008
351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367
1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236
1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244
919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009
125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803
653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276
1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276
230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035
1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035
1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965
275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009
971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887
1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656
125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008
691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009
1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41
971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039
1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002
10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003
1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040
1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039
1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039
1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039
884,768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084
768,276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41
276,971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998
971,972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998
972,1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113
1009,704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008
704,922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971
922,1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360
1008,1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010
1008,1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235
1367,1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732
1236,1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009
1244,1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277
1009,803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847
803,276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847,1008
276,276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847,1008,195
276,1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847,1008,195,230
1035,1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847,1008,195,230,269
1035,965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847,1008,195,230,269,269
965,1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847,1008,195,230,269,269,269
1009,887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847,1008,195,230,269,269,269,269
887,656,1008,1009,41,1039,1002,1003,1040,1039,1039,1039,1084,41,998,998,1113,1008,971,1360,1010,235,732,1009,277,847,1008,195,230,269,269,269,269,1035
