0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077
1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009
40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009
276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190
1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926
971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324
233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425
615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960
1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086
971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971
1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009
1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358
971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736
277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44
692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653
1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008
652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042
878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971
539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234
1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314
1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691
577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275
577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008
577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008
577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693
577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237
576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576
932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074
40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691
1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730
1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730
1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730
1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113
1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074
1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008
926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074
1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233
425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233
960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008
1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652
971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615
1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276
1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008
736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008
44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199
653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654
1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652
1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001
971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652
234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773
314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501
691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615
275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009
1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774
1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616
693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081
237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741
576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741
1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779
691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971
730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615
730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008
730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009
1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891
1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971
1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008
1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009
233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574
233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349
1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691
652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574
615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998
276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113
1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048
1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971
199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008
654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284
652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198
1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576
652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614
773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968
501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276
615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971
1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009
774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3
616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009
1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498
741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008
741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008
779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
