0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126
1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008
1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576
200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241
1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971
276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236
13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008
1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883
771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79
276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198
1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693
1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732
1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846
1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811
1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41
1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008
1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813
1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275
1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697
1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736
238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237
774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237
1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040
1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001
162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001
351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000
846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001
1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000
1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277
429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008
1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461
1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037
1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001
1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82
1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931
195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615
1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198
276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852
126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317
1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274
576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276
241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231
971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009
236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164
1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738
883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276
79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849
198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425
693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008
732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276
846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538
811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576
41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932
1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009
813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772
275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12
697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001
736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349
237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275
237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001
1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011
1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239
1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008
1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008
1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189
1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008
277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001
1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117
461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923
1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009
1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346
82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384
931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312
615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384
198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237
852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008
317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654
1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000
276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692
231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850
1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198
164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383
738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008
276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971
849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029
425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244
1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075
276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346
538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189
576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189
932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046
1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197
772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81
12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544
1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009
349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971
275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838
1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314
1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41
239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167
1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615
1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008
1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768
1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922
1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009
117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773
923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050
1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971
346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008
384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14
312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009
384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276
237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971
1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971
654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807
1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118
692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123
850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001
198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009
383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008
