0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40
1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276
734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009
312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971
231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233
231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615
653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001
277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971
1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009
1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001
50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971
1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277
126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692
1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008
1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652
40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878
276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539
1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008
971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008
233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577
615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577
1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577
971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577
1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577
1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576
971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932
277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40
692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237
1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040
652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077
878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009
539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009
1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190
1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926
577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324
577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425
577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960
577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086
577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971
576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009
932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358
40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736
1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44
1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653
1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008
1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042
1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971
1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234
926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314
1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691
425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275
960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008
1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008
971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693
1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237
1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576
736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074
44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691
653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730
1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730
1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730
971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113
234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074
314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008
691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074
275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233
1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233
1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008
693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652
237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615
576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276
1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008
691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008
730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199
730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654
730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652
1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001
1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652
1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773
1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501
233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615
233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009
1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774
652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616
615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081
276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741
1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741
1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779
199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971
654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615
652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008
1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009
652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891
773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971
501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008
615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009
1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574
774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349
616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691
1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574
741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998
741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113
779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048
971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971
615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008
1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284
1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198
891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576
971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616
654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197
576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614
578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693
615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615
614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614
693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612
614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652
730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613
694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653
615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692
653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615
652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654
615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652
652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653
616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652
197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653
614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615
693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653
615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652
614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654
612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653
652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576
613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690
653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692
692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692
615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614
654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652
652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615
653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691
652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615
653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615
615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614
653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576
652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615
654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615
653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576
576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614
690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652
692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691
692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537
614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615
652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577
615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577
691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878
615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690
615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614
614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692
576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576
615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615
615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576
576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731
614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654
652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538
691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614
537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616
615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654
577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577
577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576
878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538
690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198
614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117
692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008
576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811
615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815
576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008
276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508
850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508
461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930
1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736
970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277
812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359
82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008
