0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577
971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576
1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932
1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40
971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237
277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040
692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077
1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009
652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009
878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190
539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926
1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324
1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425
577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960
577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086
577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971
577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009
577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358
576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736
932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44
40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653
1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008
1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042
1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971
1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234
1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314
1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691
926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275
1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008
425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008
960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693
1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237
971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576
1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074
1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691
736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730
44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730
653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730
1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113
1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074
971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008
234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074
314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233
691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233
275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008
1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652
1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615
693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276
237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008
576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008
1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199
691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654
730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652
730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001
730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652
1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773
1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501
1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615
1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009
233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774
233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616
1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081
652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741
615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741
276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779
1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971
1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615
199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008
654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009
652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891
1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971
652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008
773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009
501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574
615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349
1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691
774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574
616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998
1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113
741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048
741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971
779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008
971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284
615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198
1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576
1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614
891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968
971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616
577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197
731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614
654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693
576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615
578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614
615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612
614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652
693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613
614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653
730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692
694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615
615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654
653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652
652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653
615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652
652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653
616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615
197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653
614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652
693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654
615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653
614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576
612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690
652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692
613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692
653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614
692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652
615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615
654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691
652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615
653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615
652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614
653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576
615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615
653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615
652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576
654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614
653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652
576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691
690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537
692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615
692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577
614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577
652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878
615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690
691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614
615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692
615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576
614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615
576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576
615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731
615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654
576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538
614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614
652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616
691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654
537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577
615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576
577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538
577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198
878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117
690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008
614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811
692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815
576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
