0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155
276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77
1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115
1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155
1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970
1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275
1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345
3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613
232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968
196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123
1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888
1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79
162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008
1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313
735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011
1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969
1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51
158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2
195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008
1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970
1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009
652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998
276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156
1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118
126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029
313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964
1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195
919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008
1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165
158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3
651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200
422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501
155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234
77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665
115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48
155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9
970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352
1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41
345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806
613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008
968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001
1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79
888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353
79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614
1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614
313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613
1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736
969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007
51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772
2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195
1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970
970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009
1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238
998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313
156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276
118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538
1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422
964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037
195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314
1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614
1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313
3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812
200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196
501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008
234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500
665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577
48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891
9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577
352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008
41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426
806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234
1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008
1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311
79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163
353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276
614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361
614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313
613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460
736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399
1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437
772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361
195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399
970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346
1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001
238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008
1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008
276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970
538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885
422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884
1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008
314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001
614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156
313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352
812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47
196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42
1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009
500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12
577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654
891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036
577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922
1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009
1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652
1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086
1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008
311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277
163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087
276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087
1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009
313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881
460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009
1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151
1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850
1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009
1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010
346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008
1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162
1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188
1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200
970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200
885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162
884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849
1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960
1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81
156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11
352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737
47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122
42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656
1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181
12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008
654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367
1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275
922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809
1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276
652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010
1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239
1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196
277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994
1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008
1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994
1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883
881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195
1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009
