0,1,2,3,4,5,6,7,8,9,10,11
772,1008,1126,961,1233,659,1008,810,922,1008,960,961
1008,1126,961,1233,659,1008,810,922,1008,960,961,1008
1126,961,1233,659,1008,810,922,1008,960,961,1008,509
961,1233,659,1008,810,922,1008,960,961,1008,509,960
1233,659,1008,810,922,1008,960,961,1008,509,960,614
659,1008,810,922,1008,960,961,1008,509,960,614,120
1008,810,922,1008,960,961,1008,509,960,614,120,1008
810,922,1008,960,961,1008,509,960,614,120,1008,1008
922,1008,960,961,1008,509,960,614,120,1008,1008,731
1008,960,961,1008,509,960,614,120,1008,1008,731,615
960,961,1008,509,960,614,120,1008,1008,731,615,615
961,1008,509,960,614,120,1008,1008,731,615,615,960
1008,509,960,614,120,1008,1008,731,615,615,960,1011
509,960,614,120,1008,1008,731,615,615,960,1011,734
960,614,120,1008,1008,731,615,615,960,1011,734,1113
614,120,1008,1008,731,615,615,960,1011,734,1113,1282
120,1008,1008,731,615,615,960,1011,734,1113,1282,270
1008,1008,731,615,615,960,1011,734,1113,1282,270,1088
1008,731,615,615,960,1011,734,1113,1282,270,1088,807
731,615,615,960,1011,734,1113,1282,270,1088,807,1348
615,615,960,1011,734,1113,1282,270,1088,807,1348,1224
615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008
960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87
1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008
734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202
1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971
1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000
270,1088,807,1348,1224,1008,87,1008,202,971,1000,79
1088,807,1348,1224,1008,87,1008,202,971,1000,79,842
807,1348,1224,1008,87,1008,202,971,1000,79,842,236
1348,1224,1008,87,1008,202,971,1000,79,842,236,275
1224,1008,87,1008,202,971,1000,79,842,236,275,973
1008,87,1008,202,971,1000,79,842,236,275,973,351
87,1008,202,971,1000,79,842,236,275,973,351,1008
1008,202,971,1000,79,842,236,275,973,351,1008,1009
202,971,1000,79,842,236,275,973,351,1008,1009,1425
971,1000,79,842,236,275,973,351,1008,1009,1425,86
1000,79,842,236,275,973,351,1008,1009,1425,86,761
79,842,236,275,973,351,1008,1009,1425,86,761,1008
842,236,275,973,351,1008,1009,1425,86,761,1008,1009
236,275,973,351,1008,1009,1425,86,761,1008,1009,1037
275,973,351,1008,1009,1425,86,761,1008,1009,1037,959
973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009
351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008
1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613
1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008
1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879
86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008
761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848
1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79
1009,1037,959,1009,1008,613,1008,879,1008,848,79,269
1037,959,1009,1008,613,1008,879,1008,848,79,269,269
959,1009,1008,613,1008,879,1008,848,79,269,269,691
1009,1008,613,1008,879,1008,848,79,269,269,691,575
1008,613,1008,879,1008,848,79,269,269,691,575,967
613,1008,879,1008,848,79,269,269,691,575,967,697
1008,879,1008,848,79,269,269,691,575,967,697,78
879,1008,848,79,269,269,691,575,967,697,78,930
1008,848,79,269,269,691,575,967,697,78,930,1008
848,79,269,269,691,575,967,697,78,930,1008,84
79,269,269,691,575,967,697,78,930,1008,84,1008
269,269,691,575,967,697,78,930,1008,84,1008,1008
269,691,575,967,697,78,930,1008,84,1008,1008,238
691,575,967,697,78,930,1008,84,1008,1008,238,236
575,967,697,78,930,1008,84,1008,1008,238,236,423
967,697,78,930,1008,84,1008,1008,238,236,423,1472
697,78,930,1008,84,1008,1008,238,236,423,1472,1037
78,930,1008,84,1008,1008,238,236,423,1472,1037,1008
930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189
1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13
84,1008,1008,238,236,423,1472,1037,1008,1189,13,89
1008,1008,238,236,423,1472,1037,1008,1189,13,89,461
1008,238,236,423,1472,1037,1008,1189,13,89,461,1008
238,236,423,1472,1037,1008,1189,13,89,461,1008,1008
236,423,1472,1037,1008,1189,13,89,461,1008,1008,83
423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046
1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82
1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008
1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008
1189,13,89,461,1008,1008,83,1046,82,1008,1008,86
13,89,461,1008,1008,83,1046,82,1008,1008,86,83
89,461,1008,1008,83,1046,82,1008,1008,86,83,1008
461,1008,1008,83,1046,82,1008,1008,86,83,1008,83
1008,1008,83,1046,82,1008,1008,86,83,1008,83,651
1008,83,1046,82,1008,1008,86,83,1008,83,651,276
83,1046,82,1008,1008,86,83,1008,83,651,276,1008
1046,82,1008,1008,86,83,1008,83,651,276,1008,14
82,1008,1008,86,83,1008,83,651,276,1008,14,1196
1008,1008,86,83,1008,83,651,276,1008,14,1196,89
1008,86,83,1008,83,651,276,1008,14,1196,89,1008
86,83,1008,83,651,276,1008,14,1196,89,1008,1008
83,1008,83,651,276,1008,14,1196,89,1008,1008,307
1008,83,651,276,1008,14,1196,89,1008,1008,307,307
83,651,276,1008,14,1196,89,1008,1008,307,307,1065
651,276,1008,14,1196,89,1008,1008,307,307,1065,991
276,1008,14,1196,89,1008,1008,307,307,1065,991,1125
1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125
14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008
1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009
89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79
1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423
1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009
307,307,1065,991,1125,1125,1008,1009,79,423,1009,970
307,1065,991,1125,1125,1008,1009,79,423,1009,970,196
1065,991,1125,1125,1008,1009,79,423,1009,970,196,691
991,1125,1125,1008,1009,79,423,1009,970,196,691,1008
1125,1125,1008,1009,79,423,1009,970,196,691,1008,971
1125,1008,1009,79,423,1009,970,196,691,1008,971,1009
1008,1009,79,423,1009,970,196,691,1008,971,1009,429
1009,79,423,1009,970,196,691,1008,971,1009,429,850
79,423,1009,970,196,691,1008,971,1009,429,850,1009
423,1009,970,196,691,1008,971,1009,429,850,1009,276
1009,970,196,691,1008,971,1009,429,850,1009,276,1009
970,196,691,1008,971,1009,429,850,1009,276,1009,84
196,691,1008,971,1009,429,850,1009,276,1009,84,39
691,1008,971,1009,429,850,1009,276,1009,84,39,9
1008,971,1009,429,850,1009,276,1009,84,39,9,772
971,1009,429,850,1009,276,1009,84,39,9,772,970
1009,429,850,1009,276,1009,84,39,9,772,970,1081
429,850,1009,276,1009,84,39,9,772,970,1081,620
850,1009,276,1009,84,39,9,772,970,1081,620,1008
1009,276,1009,84,39,9,772,970,1081,620,1008,1035
276,1009,84,39,9,772,970,1081,620,1008,1035,86
1009,84,39,9,772,970,1081,620,1008,1035,86,538
84,39,9,772,970,1081,620,1008,1035,86,538,1008
39,9,772,970,1081,620,1008,1035,86,538,1008,465
9,772,970,1081,620,1008,1035,86,538,1008,465,1008
772,970,1081,620,1008,1035,86,538,1008,465,1008,1008
970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008
1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008
620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993
1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89
1035,86,538,1008,465,1008,1008,1008,1008,993,89,159
86,538,1008,465,1008,1008,1008,1008,993,89,159,4
538,1008,465,1008,1008,1008,1008,993,89,159,4,1041
1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464
465,1008,1008,1008,1008,993,89,159,4,1041,1464,960
1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008
1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426
1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425
1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425
993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009
89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008
159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008
4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009
1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275
1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008
960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507
1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951
1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163
1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027
1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961
1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811
1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048
1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035
1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278
275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048
1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971
1507,951,1163,1027,961,811,1048,1035,278,1048,971,653
951,1163,1027,961,811,1048,1035,278,1048,971,653,422
1163,1027,961,811,1048,1035,278,1048,971,653,422,41
1027,961,811,1048,1035,278,1048,971,653,422,41,429
961,811,1048,1035,278,1048,971,653,422,41,429,1008
811,1048,1035,278,1048,971,653,422,41,429,1008,1008
1048,1035,278,1048,971,653,422,41,429,1008,1008,1035
1035,278,1048,971,653,422,41,429,1008,1008,1035,166
278,1048,971,653,422,41,429,1008,1008,1035,166,1008
1048,971,653,422,41,429,1008,1008,1035,166,1008,1008
971,653,422,41,429,1008,1008,1035,166,1008,1008,277
653,422,41,429,1008,1008,1035,166,1008,1008,277,461
422,41,429,1008,1008,1035,166,1008,1008,277,461,888
41,429,1008,1008,1035,166,1008,1008,277,461,888,962
429,1008,1008,1035,166,1008,1008,277,461,888,962,1049
1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009
1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008
1035,166,1008,1008,277,461,888,962,1049,1009,1008,195
166,1008,1008,277,461,888,962,1049,1009,1008,195,1008
1008,1008,277,461,888,962,1049,1009,1008,195,1008,998
1008,277,461,888,962,1049,1009,1008,195,1008,998,275
277,461,888,962,1049,1009,1008,195,1008,998,275,845
461,888,962,1049,1009,1008,195,1008,998,275,845,615
888,962,1049,1009,1008,195,1008,998,275,845,615,118
962,1049,1009,1008,195,1008,998,275,845,615,118,879
1049,1009,1008,195,1008,998,275,845,615,118,879,1008
1009,1008,195,1008,998,275,845,615,118,879,1008,971
1008,195,1008,998,275,845,615,118,879,1008,971,779
195,1008,998,275,845,615,118,879,1008,971,779,1008
1008,998,275,845,615,118,879,1008,971,779,1008,1086
998,275,845,615,118,879,1008,971,779,1008,1086,1008
275,845,615,118,879,1008,971,779,1008,1086,1008,1235
845,615,118,879,1008,971,779,1008,1086,1008,1235,614
615,118,879,1008,971,779,1008,1086,1008,1235,614,614
118,879,1008,971,779,1008,1086,1008,1235,614,614,1008
879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165
1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652
971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128
779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970
1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275
1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008
1008,1235,614,614,1008,1165,652,1128,970,275,1008,653
1235,614,614,1008,1165,652,1128,970,275,1008,653,275
614,614,1008,1165,652,1128,970,275,1008,653,275,623
614,1008,1165,652,1128,970,275,1008,653,275,623,997
1008,1165,652,1128,970,275,1008,653,275,623,997,234
1165,652,1128,970,275,1008,653,275,623,997,234,275
652,1128,970,275,1008,653,275,623,997,234,275,1001
1128,970,275,1008,653,275,623,997,234,275,1001,1008
970,275,1008,653,275,623,997,234,275,1001,1008,1008
275,1008,653,275,623,997,234,275,1001,1008,1008,730
1008,653,275,623,997,234,275,1001,1008,1008,730,1008
653,275,623,997,234,275,1001,1008,1008,730,1008,199
275,623,997,234,275,1001,1008,1008,730,1008,199,160
623,997,234,275,1001,1008,1008,730,1008,199,160,691
997,234,275,1001,1008,1008,730,1008,199,160,691,198
234,275,1001,1008,1008,730,1008,199,160,691,198,1009
275,1001,1008,1008,730,1008,199,160,691,198,1009,1031
1001,1008,1008,730,1008,199,160,691,198,1009,1031,883
1008,1008,730,1008,199,160,691,198,1009,1031,883,1008
1008,730,1008,199,160,691,198,1009,1031,883,1008,1009
730,1008,199,160,691,198,1009,1031,883,1008,1009,702
1008,199,160,691,198,1009,1031,883,1008,1009,702,314
199,160,691,198,1009,1031,883,1008,1009,702,314,422
160,691,198,1009,1031,883,1008,1009,702,314,422,1008
691,198,1009,1031,883,1008,1009,702,314,422,1008,971
198,1009,1031,883,1008,1009,702,314,422,1008,971,1008
1009,1031,883,1008,1009,702,314,422,1008,971,1008,735
1031,883,1008,1009,702,314,422,1008,971,1008,735,1008
883,1008,1009,702,314,422,1008,971,1008,735,1008,1009
1008,1009,702,314,422,1008,971,1008,735,1008,1009,10
1009,702,314,422,1008,971,1008,735,1008,1009,10,692
702,314,422,1008,971,1008,735,1008,1009,10,692,235
314,422,1008,971,1008,735,1008,1009,10,692,235,960
422,1008,971,1008,735,1008,1009,10,692,235,960,315
1008,971,1008,735,1008,1009,10,692,235,960,315,892
971,1008,735,1008,1009,10,692,235,960,315,892,652
1008,735,1008,1009,10,692,235,960,315,892,652,731
735,1008,1009,10,692,235,960,315,892,652,731,1205
1008,1009,10,692,235,960,315,892,652,731,1205,1035
1009,10,692,235,960,315,892,652,731,1205,1035,771
10,692,235,960,315,892,652,731,1205,1035,771,652
692,235,960,315,892,652,731,1205,1035,771,652,1009
235,960,315,892,652,731,1205,1035,771,652,1009,962
960,315,892,652,731,1205,1035,771,652,1009,962,123
315,892,652,731,1205,1035,771,652,1009,962,123,970
892,652,731,1205,1035,771,652,1009,962,123,970,1008
652,731,1205,1035,771,652,1009,962,123,970,1008,614
731,1205,1035,771,652,1009,962,123,970,1008,614,1009
1205,1035,771,652,1009,962,123,970,1008,614,1009,1203
1035,771,652,1009,962,123,970,1008,614,1009,1203,276
771,652,1009,962,123,970,1008,614,1009,1203,276,971
652,1009,962,123,970,1008,614,1009,1203,276,971,237
1009,962,123,970,1008,614,1009,1203,276,971,237,921
962,123,970,1008,614,1009,1203,276,971,237,921,615
123,970,1008,614,1009,1203,276,971,237,921,615,274
970,1008,614,1009,1203,276,971,237,921,615,274,971
1008,614,1009,1203,276,971,237,921,615,274,971,614
614,1009,1203,276,971,237,921,615,274,971,614,1009
1009,1203,276,971,237,921,615,274,971,614,1009,1008
1203,276,971,237,921,615,274,971,614,1009,1008,651
276,971,237,921,615,274,971,614,1009,1008,651,1124
971,237,921,615,274,971,614,1009,1008,651,1124,653
237,921,615,274,971,614,1009,1008,651,1124,653,275
921,615,274,971,614,1009,1008,651,1124,653,275,201
615,274,971,614,1009,1008,651,1124,653,275,201,971
274,971,614,1009,1008,651,1124,653,275,201,971,277
971,614,1009,1008,651,1124,653,275,201,971,277,1008
614,1009,1008,651,1124,653,275,201,971,277,1008,1008
1009,1008,651,1124,653,275,201,971,277,1008,1008,1008
1008,651,1124,653,275,201,971,277,1008,1008,1008,1001
651,1124,653,275,201,971,277,1008,1008,1008,1001,1001
1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039
653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001
275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000
201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001
971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000
277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000
1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001
1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001
1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001
1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000
1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120
1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119
1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933
1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79
1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615
1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691
1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921
1001,1001,1001,1000,1120,1119,933,79,615,691,921,735
1001,1001,1000,1120,1119,933,79,615,691,921,735,849
1001,1000,1120,1119,933,79,615,691,921,735,849,1079
1000,1120,1119,933,79,615,691,921,735,849,1079,203
1120,1119,933,79,615,691,921,735,849,1079,203,581
1119,933,79,615,691,921,735,849,1079,203,581,919
933,79,615,691,921,735,849,1079,203,581,919,651
79,615,691,921,735,849,1079,203,581,919,651,156
615,691,921,735,849,1079,203,581,919,651,156,197
691,921,735,849,1079,203,581,919,651,156,197,971
921,735,849,1079,203,581,919,651,156,197,971,12
735,849,1079,203,581,919,651,156,197,971,12,502
849,1079,203,581,919,651,156,197,971,12,502,1008
1079,203,581,919,651,156,197,971,12,502,1008,79
203,581,919,651,156,197,971,12,502,1008,79,971
581,919,651,156,197,971,12,502,1008,79,971,1045
919,651,156,197,971,12,502,1008,79,971,1045,159
651,156,197,971,12,502,1008,79,971,1045,159,1009
156,197,971,12,502,1008,79,971,1045,159,1009,546
197,971,12,502,1008,79,971,1045,159,1009,546,811
971,12,502,1008,79,971,1045,159,1009,546,811,1037
12,502,1008,79,971,1045,159,1009,546,811,1037,734
502,1008,79,971,1045,159,1009,546,811,1037,734,312
1008,79,971,1045,159,1009,546,811,1037,734,312,231
79,971,1045,159,1009,546,811,1037,734,312,231,231
971,1045,159,1009,546,811,1037,734,312,231,231,653
1045,159,1009,546,811,1037,734,312,231,231,653,277
159,1009,546,811,1037,734,312,231,231,653,277,1001
1009,546,811,1037,734,312,231,231,653,277,1001,1001
546,811,1037,734,312,231,231,653,277,1001,1001,50
811,1037,734,312,231,231,653,277,1001,1001,50,1001
1037,734,312,231,231,653,277,1001,1001,50,1001,126
734,312,231,231,653,277,1001,1001,50,1001,126,1009
312,231,231,653,277,1001,1001,50,1001,126,1009,1008
231,231,653,277,1001,1001,50,1001,126,1009,1008,40
231,653,277,1001,1001,50,1001,126,1009,1008,40,276
653,277,1001,1001,50,1001,126,1009,1008,40,276,1009
277,1001,1001,50,1001,126,1009,1008,40,276,1009,971
1001,1001,50,1001,126,1009,1008,40,276,1009,971,233
1001,50,1001,126,1009,1008,40,276,1009,971,233,615
50,1001,126,1009,1008,40,276,1009,971,233,615,1001
1001,126,1009,1008,40,276,1009,971,233,615,1001,971
126,1009,1008,40,276,1009,971,233,615,1001,971,1009
1009,1008,40,276,1009,971,233,615,1001,971,1009,1001
1008,40,276,1009,971,233,615,1001,971,1009,1001,971
40,276,1009,971,233,615,1001,971,1009,1001,971,277
276,1009,971,233,615,1001,971,1009,1001,971,277,692
1009,971,233,615,1001,971,1009,1001,971,277,692,1008
971,233,615,1001,971,1009,1001,971,277,692,1008,652
233,615,1001,971,1009,1001,971,277,692,1008,652,878
615,1001,971,1009,1001,971,277,692,1008,652,878,539
1001,971,1009,1001,971,277,692,1008,652,878,539,1008
971,1009,1001,971,277,692,1008,652,878,539,1008,1008
1009,1001,971,277,692,1008,652,878,539,1008,1008,577
1001,971,277,692,1008,652,878,539,1008,1008,577,577
971,277,692,1008,652,878,539,1008,1008,577,577,577
277,692,1008,652,878,539,1008,1008,577,577,577,577
692,1008,652,878,539,1008,1008,577,577,577,577,577
1008,652,878,539,1008,1008,577,577,577,577,577,576
652,878,539,1008,1008,577,577,577,577,577,576,932
878,539,1008,1008,577,577,577,577,577,576,932,40
539,1008,1008,577,577,577,577,577,576,932,40,1237
1008,1008,577,577,577,577,577,576,932,40,1237,1040
1008,577,577,577,577,577,576,932,40,1237,1040,1077
577,577,577,577,577,576,932,40,1237,1040,1077,1009
577,577,577,577,576,932,40,1237,1040,1077,1009,1009
577,577,577,576,932,40,1237,1040,1077,1009,1009,1190
577,577,576,932,40,1237,1040,1077,1009,1009,1190,926
577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324
576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425
932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960
40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086
1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971
1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009
1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358
1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736
1009,1190,926,1324,425,960,1086,971,1009,1358,736,44
1190,926,1324,425,960,1086,971,1009,1358,736,44,653
926,1324,425,960,1086,971,1009,1358,736,44,653,1008
1324,425,960,1086,971,1009,1358,736,44,653,1008,1042
425,960,1086,971,1009,1358,736,44,653,1008,1042,971
960,1086,971,1009,1358,736,44,653,1008,1042,971,234
1086,971,1009,1358,736,44,653,1008,1042,971,234,314
971,1009,1358,736,44,653,1008,1042,971,234,314,691
1009,1358,736,44,653,1008,1042,971,234,314,691,275
1358,736,44,653,1008,1042,971,234,314,691,275,1008
736,44,653,1008,1042,971,234,314,691,275,1008,1008
44,653,1008,1042,971,234,314,691,275,1008,1008,693
653,1008,1042,971,234,314,691,275,1008,1008,693,237
1008,1042,971,234,314,691,275,1008,1008,693,237,576
1042,971,234,314,691,275,1008,1008,693,237,576,1074
971,234,314,691,275,1008,1008,693,237,576,1074,691
234,314,691,275,1008,1008,693,237,576,1074,691,730
314,691,275,1008,1008,693,237,576,1074,691,730,730
691,275,1008,1008,693,237,576,1074,691,730,730,730
275,1008,1008,693,237,576,1074,691,730,730,730,1113
1008,1008,693,237,576,1074,691,730,730,730,1113,1074
1008,693,237,576,1074,691,730,730,730,1113,1074,1008
