0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009
960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008
81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240
11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2
737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008
1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008
656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008
1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049
1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42
1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008
275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359
809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390
276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652
1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008
239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010
196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009
994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922
1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122
994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86
883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128
195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162
1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388
1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008
1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330
2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009
1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733
1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779
1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779
1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008
42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008
1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125
1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087
390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779
652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008
1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008
1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027
1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008
922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027
1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027
86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202
128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008
162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167
388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032
1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78
1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202
1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346
733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307
779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276
779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307
1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119
1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615
1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883
1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009
779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008
1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009
1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223
1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008
1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001
1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001
1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001
202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008
1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008
167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313
1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009
78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157
202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222
346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008
307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311
276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313
307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313
1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008
615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008
883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008
1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153
1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277
1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009
1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313
1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272
1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008
1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074
1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075
1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308
1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009
313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008
1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156
157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043
1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001
1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001
311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165
313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276
313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155
1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043
1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238
1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239
153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008
277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042
1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312
313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307
1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733
1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8
1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084
1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970
308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009
1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113
1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971
156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008
1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009
1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735
1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001
165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001
276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001
155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001
1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390
238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883
239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78
1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924
1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390
1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389
307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389
733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350
8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390
1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390
970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008
1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009
1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002
971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008
1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429
1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390
735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428
1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390
1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390
1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428
1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428
390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008
883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652
78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653
924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919
390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652
389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652
389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314
350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010
390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196
390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882
1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881
1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123
1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811
1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50
429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971
390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13
428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008
390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001
390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002
428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008
428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388
1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125
652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423
653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277
919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009
652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008
652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312
314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160
1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277
196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008
882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012
881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241
123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196
811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008
50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008
971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11
13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004
1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008
1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008
1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008
1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074
388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121
125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042
423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999
277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576
1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358
1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008
312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200
1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008
277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276
1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13
1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288
241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771
196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276
1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085
1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326
11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009
1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081
1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066
1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028
1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028
1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028
1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028
1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028
999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238
576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774
1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358
1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358
200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162
1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351
276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846
13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275
