0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616
731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197
654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614
576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693
578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615
615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614
614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612
693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652
614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613
730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653
694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692
615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615
653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654
652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652
615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653
652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652
616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653
197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615
614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653
693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652
615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654
614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653
612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576
652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690
613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692
653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692
692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614
615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652
654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615
652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691
653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615
652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615
653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614
615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576
653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615
652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615
654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576
653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614
576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652
690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691
692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537
692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615
614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577
652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577
615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878
691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690
615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614
615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692
614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576
576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615
615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576
615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731
576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654
614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538
652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614
691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616
537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654
615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577
577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576
577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538
878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198
690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117
614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008
692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811
576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815
615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008
1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508
276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508
850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930
461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736
1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277
970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359
812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008
82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112
1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88
1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008
1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460
933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423
276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461
276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008
960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461
1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992
1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499
1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347
930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008
736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008
277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008
1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971
1008,1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008
1112,88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933
88,1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314
1008,460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009
460,423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622
423,461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008
461,1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075
1008,461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960
461,992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035
992,499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241
499,1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195
1347,1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854
1008,1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276
1008,1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971
1008,971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3
971,1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40
1008,933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427
933,314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237
314,1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276
1009,622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279
622,1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009
1008,1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008
1075,960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934
960,1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008
1035,241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038
241,195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269
195,854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237
854,276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008
276,971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009
971,3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619
3,40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236
40,1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010
1427,237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037
237,276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008
276,279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314
279,1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579
1009,1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188
1008,934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008
934,1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008
1008,1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186
1038,269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154
269,237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008
237,1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653
1008,1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3
1009,619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351
619,236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087
236,1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009
1010,1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919
1037,1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125
1008,314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653
314,579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427
579,1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230
1188,1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009
1008,1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391
1008,1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275
1186,154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971
154,1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263
1008,653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125
653,3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691
3,351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425
351,1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971
1087,1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008
1009,919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10
919,125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008
125,653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156
653,1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156
1427,230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009
230,1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884
1009,1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768
1391,275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276
275,971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971
971,1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972
1263,125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009
125,691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704
691,1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922
1425,971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008
971,1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008
1008,10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367
10,1008,1156,1156,1009,884,768,276,971,972,1009,704,922,1008,1008,1367,1236
