0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51
735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2
1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008
1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970
158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009
195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998
1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156
1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118
652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029
276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964
1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195
126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008
313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165
1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3
919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200
1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501
158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234
651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665
422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48
155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9
77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352
115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41
155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806
970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008
1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001
345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79
613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353
968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614
1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614
888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613
79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736
1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007
313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772
1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195
969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970
51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009
2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238
1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313
970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276
1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538
998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422
156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037
118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314
1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614
964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313
195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812
1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196
1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008
3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500
200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577
501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891
234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577
665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008
48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426
9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234
352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008
41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311
806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163
1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276
1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361
79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313
353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460
614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399
614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437
613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361
736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399
1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346
772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001
195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008
970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008
1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970
238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885
1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884
276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008
538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001
422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156
1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352
314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47
614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42
313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009
812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12
196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654
1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036
500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922
577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009
891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652
577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086
1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008
1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277
1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087
1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087
311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009
163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881
276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009
1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151
313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850
460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009
1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010
1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008
1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162
1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188
346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200
1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200
1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162
1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849
970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960
885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81
884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11
1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737
1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122
156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656
352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181
47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008
42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367
1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275
12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809
654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276
1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010
922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239
1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196
652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994
1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008
1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994
277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883
1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195
1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009
1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008
881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240
1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2
1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008
850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008
1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008
