0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358
276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358
1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162
1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351
1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846
1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275
1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008
1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429
1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008
1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009
1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275
1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001
238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039
774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195
1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009
1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276
162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126
351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008
846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576
1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241
1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971
429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236
1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008
1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883
1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79
1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198
1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693
195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732
1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846
276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811
126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41
1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008
576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813
241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275
971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697
236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736
1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237
883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237
79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040
198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001
693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001
732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000
846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001
811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000
41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277
1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008
813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461
275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037
697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001
736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82
237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931
237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615
1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198
1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852
1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317
1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274
1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276
1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231
277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009
1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164
461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738
1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276
1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849
82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425
931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008
615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276
198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538
852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576
317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932
1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009
276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772
231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12
1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001
164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349
738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275
276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001
849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011
425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239
1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008
276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008
538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189
576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008
932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001
1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117
772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923
12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009
1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346
349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384
275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312
1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384
1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237
239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008
1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654
1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000
1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692
1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850
1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198
117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383
923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008
1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971
346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029
384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244
312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075
384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346
237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189
1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189
654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046
1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197
692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81
850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544
198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009
383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971
1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838
971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314
1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41
1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167
1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615
346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008
1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768
1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922
1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009
1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773
81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050
544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971
1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008
971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14
838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009
314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276
41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971
167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971
615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807
1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118
768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123
922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001
1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009
773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008
1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001
971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271
1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614
14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276
1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259
276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008
971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276
971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008
807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008
118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118
123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160
1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654
1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584
1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358
1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772
271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008
614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126
276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961
1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233
1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659
276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008
1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810
1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922
118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008
1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960
654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961
584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008
1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509
772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960
1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614
1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120
961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008
1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008
659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731
1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615
810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615
922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960
1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011
960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734
961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113
1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282
509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270
960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088
614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807
120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348
1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224
1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008
731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87
615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008
615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202
960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971
1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000
734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79
1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842
1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236
270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275
1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973
807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351
1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008
1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009
1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425
87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86
1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761
202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008
971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009
1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037
79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959
842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009
236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008
275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613
973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008
351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879
1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008
1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848
1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79
86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269
761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269
1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691
1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575
1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967
959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697
1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78
1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930
613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008
1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84
879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008
1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008
848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238
79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236
269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423
269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472
691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037
575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008
967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189
697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13
78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89
930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461
1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008
84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008
1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83
1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046
238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82
236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008
423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008
1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86
1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83
1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008
1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83
13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651
89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276
461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008
1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14
1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196
83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89
1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008
82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008
1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307
1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307
86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065
83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991
1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125
83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125
651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008
276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009
1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79
14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423
1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009
89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970
1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196
1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691
307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008
307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971
1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009
991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429
1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850
1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009
1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276
1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009
79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84
423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39
1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9
970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772
196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970
691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081
1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620
971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008
1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035
429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86
850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538
1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008
276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465
1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008
84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008
39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008
9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008
772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993
970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89
1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159
620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4
1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041
1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464
86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960
538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008
1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426
465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425
1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425
1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009
1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008
1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008
993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009
89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275
159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008
4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507
1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951
1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163
