0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693
654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615
614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614
653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612
691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652
652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613
652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653
1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692
577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615
653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654
731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652
691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653
652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652
690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653
652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615
577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653
731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652
654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654
576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653
578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576
615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690
614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692
693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692
614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614
730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652
694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615
615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691
653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615
652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615
615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614
652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576
616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615
197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615
614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576
693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614
615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652
614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691
612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537
652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615
613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577
653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577
692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878
615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690
654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614
652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692
653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576
652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615
653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576
615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731
653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654
652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538
654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614
653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616
576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654
690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577
692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576
692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538
614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198
652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117
615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008
691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811
615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815
615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992
