0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846
1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811
162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41
351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008
846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813
1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275
1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697
429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736
1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237
1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237
1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040
1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001
1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001
195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000
1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001
276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000
126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277
1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008
576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461
241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037
971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001
236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82
1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931
883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615
79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198
198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852
693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317
732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274
846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276
811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231
41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009
1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164
813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738
275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276
697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849
736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425
237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008
237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276
1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538
1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576
1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932
1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009
1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772
1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12
277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001
1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349
461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275
1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001
1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011
82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239
931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008
615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008
198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189
852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008
317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001
1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117
276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923
231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009
1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346
164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384
738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312
276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384
849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237
425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008
1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654
276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000
538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692
576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850
932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198
1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383
772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008
12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971
1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029
349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244
275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075
1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346
1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189
239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189
1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046
1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197
1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81
1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544
1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009
117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971
923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838
1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314
346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41
384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167
312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615
384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008
237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768
1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922
654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009
1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773
692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050
850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971
198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008
383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14
1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009
971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276
1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971
1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971
1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807
346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118
1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123
1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001
1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009
1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008
81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001
544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271
1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614
971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276
838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259
314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008
41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276
167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008
615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008
1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118
768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160
922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654
1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584
773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358
1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772
971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008
1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126
14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961
1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233
276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659
971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008
971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810
807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922
118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008
123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960
1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961
1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008
1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509
1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960
271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614
614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120
276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008
1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008
1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731
276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615
1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615
1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960
118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011
1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734
654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113
584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282
1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270
772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088
1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807
1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348
961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224
1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008
659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87
1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008
810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202
922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971
1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000
960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79
961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842
