0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615
652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008
615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009
276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891
1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971
1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008
199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009
654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574
652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349
1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691
652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574
773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998
501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113
615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048
1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971
774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008
616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284
1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198
741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576
741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614
779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968
971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276
615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971
1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009
1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3
891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009
971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616
731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197
691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614
652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693
690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615
652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614
577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612
731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652
654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613
576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653
578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692
615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615
614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654
693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652
614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653
730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652
694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653
615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615
653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653
652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652
615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654
652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653
616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576
197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690
614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692
693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692
615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614
614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652
612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615
652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691
613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615
653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615
692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614
615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576
654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615
652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615
653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576
652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614
653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652
615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691
653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537
652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615
654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577
653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577
576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878
690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690
692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614
692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692
614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576
652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615
615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576
691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731
615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654
615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538
614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614
576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616
615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654
615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577
576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576
614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538
652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198
691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117
537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008
615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811
577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815
577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736
