0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008
768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008
922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118
1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160
773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654
1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584
971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358
1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772
14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008
1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126
276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961
971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233
971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659
807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008
118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810
123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922
1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008
1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960
1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961
1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008
271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509
614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960
276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614
1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120
1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008
276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008
1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731
1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615
118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615
1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960
654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011
584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734
1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113
772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282
1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270
1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088
961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807
1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348
659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224
1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008
810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87
922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008
1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202
960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971
961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000
1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79
509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842
960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236
614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275
120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973
1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351
1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008
731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009
615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425
615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86
960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761
1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008
734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009
1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037
1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959
270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009
1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008
807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613
1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008
1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879
1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008
87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848
1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79
202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269
971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269
1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691
79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575
842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967
236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697
275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78
973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930
351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008
1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84
1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008
1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008
86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238
761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236
1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423
1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472
1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037
959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008
1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189
1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13
613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89
1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461
879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008
1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008
848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83
79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046
269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82
269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008
691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008
575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86
967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83
697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008
78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83
930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651
1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276
84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008
1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14
1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196
238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89
236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008
423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008
1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307
1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307
1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065
1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991
13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125
89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125
461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008
1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009
1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79
83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423
1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009
82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970
1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196
1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691
86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008
83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971
1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009
83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429
651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850
276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009
1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276
14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009
1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84
89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39
1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9
1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772
307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970
307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081
1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620
991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008
1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035
1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86
1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538
1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008
79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465
423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008
1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008
970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008
196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008
691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993
1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89
971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159
1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4
429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041
850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464
1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960
276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008
1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426
84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425
39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425
9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009
772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008
970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008
1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009
620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275
1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008
1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507
86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951
538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163
1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027
465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961
1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811
